YEAR,STATE,STATE_ABR,CANDIDATE,PARTY,WRITEIN,VOTES,TOTALVOTES
1992,New Jersey,NJ,"Clinton, Bill",democrat,FALSE,1436206,3343594
1992,New Jersey,NJ,"Bush, George H.W.",republican,FALSE,1356865,3343594
1992,New Jersey,NJ,"Perot, Ross",independent,FALSE,521829,3343594
1992,New Jersey,NJ,"Marrou, Andre",libertarian,FALSE,6822,3343594
1992,New Jersey,NJ,"Bradford, Drew",independent,FALSE,4749,3343594
1992,New Jersey,NJ,"Fulani, Lenora",new alliance,FALSE,3513,3343594
1992,New Jersey,NJ,"Phillips, Howard",taxpayers party,FALSE,2670,3343594
1992,New Jersey,NJ,"Larouche, Lyndon, Jr.",6 million jobs,FALSE,2095,3343594
1992,New Jersey,NJ,"Warren, James """"Mac""""",socialist workers,FALSE,2011,3343594
1992,New Jersey,NJ,"Daniels, Ron",ron daniels independent,FALSE,1996,3343594
1992,New Jersey,NJ,"Gritz, James """"Bo""""",america first populist,FALSE,1867,3343594
1992,New Jersey,NJ,"Haylard, Helen",workers league,FALSE,1618,3343594
1992,New Jersey,NJ,"Hagelin, John",natural law,FALSE,1353,3343594
1992,New Mexico,NM,"Clinton, Bill",democrat,FALSE,261617,569986
1992,New Mexico,NM,"Bush, George H.W.",republican,FALSE,212824,569986
1992,New Mexico,NM,"Perot, Ross",independent,FALSE,91895,569986
1992,New Mexico,NM,"Marrou, Andre",libertarian,FALSE,1615,569986
1992,New Mexico,NM,"Phillips, Howard",taxpayers party,FALSE,620,569986
1992,New Mexico,NM,"Hagelin, John",natural law,FALSE,562,569986
1992,New Mexico,NM,"Fulani, Lenora",new alliance,FALSE,369,569986
1992,New Mexico,NM,"Warren, James """"Mac""""",socialist workers,FALSE,183,569986
1992,New Mexico,NM,"La Riva, Gloria Estella",workers world,FALSE,181,569986
1992,New Mexico,NM,"Dodge, Earl",prohibition,FALSE,120,569986
1992,New York,NY,"Clinton, Bill",democrat,FALSE,3346894,7079432
1992,New York,NY,"Bush, George H.W.",republican,FALSE,2041690,7079432
1992,New York,NY,"Perot, Ross",independent,FALSE,1090721,7079432
1992,New York,NY,"Bush, George H.W.",conservative,FALSE,177000,7079432
1992,New York,NY,Blank Vote/Scattering,,FALSE,152951,7079432
1992,New York,NY,"Bush, George H.W.",right-to-life,FALSE,127959,7079432
1992,New York,NY,"Clinton, Bill",liberal party,FALSE,97556,7079432
1992,New York,NY,"Warren, James """"Mac""""",socialist workers,FALSE,15472,7079432
1992,New York,NY,"Marrou, Andre",libertarian,FALSE,13451,7079432
1992,New York,NY,"Fulani, Lenora",new alliance,FALSE,11318,7079432
1992,New York,NY,"Hagelin, John",natural law,FALSE,4420,7079432
1992,North Carolina,NC,"Bush, George H.W.",republican,FALSE,1134661,2611850
1992,North Carolina,NC,"Clinton, Bill",democrat,FALSE,1114042,2611850
1992,North Carolina,NC,"Perot, Ross",independent,FALSE,357864,2611850
1992,North Carolina,NC,"Marrou, Andre",libertarian,FALSE,5171,2611850
